# Brothers Summer 2013 (Up to date)
# 1109 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.2 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
9.9613,2415.4,223.92,-18.139,225.06,18.205,206.63,3.7983,206.67,1.0531,22.621,1.5443,43.796,-120.65,9.7934,0.18371,0.047309,8.3287e-4,-3.9236e-5,26777,0,33.432,0.11764,272.22,221.61,3.6225,0.69393,39491578,0,226.76,0.69372,0.69379,0.36115,0.14998,0.1826,0.037671,0.136,3.9952e-4,0,-2.2632e-5,0.014954,0.014977,6.2677e-6,0.023758,13.97,153.28,82.773,0.77057,NaN,-9.7349,632.46,325.4,0.05,0.27611
10.011,2426.5,223.01,-18.037,224.15,18.119,207.76,3.8203,207.8,1.0534,22.538,1.7231,43.796,-120.65,9.7934,0.25915,0.047239,0.0027124,-1.1663e-4,26777,0,33.432,0.11764,271.92,221.61,3.6013,0.69139,39303656,0,224.65,0.69323,0.69338,0.36128,0.14981,0.18214,0.053319,0.19208,2.9133e-4,0,-2.3265e-5,0.014937,0.014961,6.6983e-5,0.023662,13.97,153.28,82.742,0.79224,NaN,-9.8075,631.53,325.36,0.05,0.27672
10.061,2437.7,222.11,-17.974,223.25,18.04,208.89,3.8422,208.92,1.0538,22.456,1.5383,43.796,-120.65,9.7933,0.18725,0.047165,0.0045136,-2.2038e-4,26777,0,33.432,0.11764,272.17,221.61,3.6195,0.68868,39106684,0,222.38,0.69272,0.69279,0.36142,0.14964,0.18166,0.038384,0.13918,2.3725e-5,0,-2.4847e-5,0.01492,0.014945,1.87e-4,0.023566,13.97,153.28,82.676,0.8284,NaN,-9.8798,630.62,325.31,0.05,0.27732
10.111,2448.7,221.22,-17.931,222.35,17.971,210.01,3.864,210.04,1.0541,22.386,1.2052,43.796,-120.65,9.7933,0.050532,0.047088,0.005498,-6.0313e-4,26777,0,33.432,0.11764,272.67,221.61,3.6554,0.68592,38907146,0,220.09,0.69219,0.6922,0.36157,0.14946,0.18116,0.010289,0.037607,3.974e-4,0,-2.6375e-5,0.014902,0.014928,2.7977e-4,0.023472,13.97,153.28,82.584,0.8769,NaN,-9.9519,629.7,325.27,0.05,0.27793
10.161,2459.8,220.32,-17.892,221.45,17.913,211.13,3.8858,211.16,1.0544,22.338,0.85239,43.796,-120.65,9.7933,0.099019,0.047007,-0.0051327,3.0617e-6,26777,0,33.432,0.11764,272.47,221.61,3.6411,0.68315,38707752,0,217.85,0.69167,0.69169,0.36171,0.14929,0.18067,0.020203,0.073883,-4.2918e-4,0,-2.7298e-5,0.014885,0.014912,-2.4587e-4,0.023377,13.97,153.28,82.487,0.93299,NaN,-10.024,628.79,325.22,0.05,0.27855
10.211,2470.8,219.43,-17.797,220.56,17.825,212.24,3.9076,212.28,1.0548,22.289,1.0019,43.796,-120.65,9.7932,0.041285,0.046928,-0.0044696,-0.0016201,26777,0,33.432,0.11764,272.68,221.61,3.6558,0.68071,38527245,0,215.83,0.69121,0.69121,0.36184,0.14913,0.18024,0.0083983,0.031388,-2.4102e-4,0,-2.6673e-5,0.014869,0.014896,-1.8784e-4,0.023283,13.97,153.28,82.399,0.98897,NaN,-10.095,627.88,325.18,0.05,0.27922
10.261,2481.7,218.54,-17.753,219.67,17.768,213.35,3.9294,213.39,1.0551,22.248,0.71826,43.796,-120.65,9.7932,0.1608,0.046847,-0.0039099,-2.3085e-4,26777,0,33.432,0.11764,272.21,221.61,3.6223,0.67798,38330662,0,213.65,0.69069,0.69075,0.36198,0.14896,0.17975,0.032888,0.11953,3.6846e-5,0,-2.844e-5,0.014852,0.01488,-1.4493e-4,0.02319,13.97,153.28,82.319,1.0356,NaN,-10.166,626.98,325.14,0.05,0.27986
10.311,2492.6,217.65,-17.693,218.78,17.703,214.47,3.9514,214.5,1.0555,22.214,0.57451,43.796,-120.65,9.7932,0.22296,0.046763,-0.0025549,-1.175e-4,26777,0,33.432,0.11764,271.96,221.61,3.6046,0.67531,38138483,0,211.53,0.69019,0.6903,0.36211,0.1488,0.17929,0.045726,0.1653,-3.8972e-4,0,-2.9466e-5,0.014835,0.014865,-6.2391e-5,0.023096,13.97,153.28,82.261,1.0669,NaN,-10.237,626.08,325.1,0.05,0.28049
10.361,2503.5,216.77,-17.657,217.9,17.658,215.58,3.9735,215.61,1.056,22.195,0.24834,43.796,-120.65,9.7931,0.36205,0.046675,-2.4971e-4,-3.7039e-6,26777,0,33.432,0.11764,271.43,221.61,3.5664,0.67248,37937560,0,209.36,0.68967,0.68994,0.36226,0.14862,0.17879,0.074723,0.26604,-3.7937e-4,0,-3.1243e-5,0.014818,0.014849,-6.0117e-7,0.023003,13.97,153.28,82.234,1.0785,NaN,-10.308,625.19,325.05,0.05,0.28113
10.411,2514.3,215.89,-17.563,217.03,17.567,216.68,3.9957,216.72,1.0564,22.181,0.35305,43.796,-120.65,9.7931,0.31364,0.046586,0.0022975,-1.2884e-5,26777,0,33.432,0.11764,271.6,221.61,3.5782,0.66989,3.775e7,0,207.28,0.68918,0.68939,0.36239,0.14846,0.17834,0.06457,0.2305,-4.0658e-4,0,-3.1115e-5,0.014802,0.014833,5.1301e-5,0.022911,13.97,153.28,82.253,1.0682,NaN,-10.378,624.29,325.01,0.05,0.28177
10.461,2525.1,215.01,-17.449,216.15,17.46,217.79,4.018,217.83,1.0569,22.158,0.62312,43.796,-120.65,9.7931,0.18957,0.046498,0.0041685,7.2372e-6,26777,0,33.432,0.11764,272.05,221.61,3.6104,0.66736,37566805,0,205.25,0.68872,0.68879,0.36252,0.1483,0.1779,0.038789,0.13962,-4.892e-4,0,-3.1128e-5,0.014787,0.014818,1.7021e-4,0.022819,13.97,153.28,82.312,1.0328,NaN,-10.448,623.41,324.97,0.05,0.28241
10.511,2535.8,214.14,-17.335,215.28,17.359,218.9,4.0404,218.94,1.0574,22.119,0.90765,43.796,-120.65,9.793,0.054505,0.04641,0.0050085,2.9612e-4,26777,0,33.432,0.11764,272.54,221.61,3.6461,0.66482,37383845,0,203.25,0.68825,0.68826,0.36265,0.14815,0.17746,0.011079,0.040589,4.1198e-4,0,-3.1717e-5,0.014772,0.014803,2.4766e-4,0.022728,13.97,153.28,82.396,0.97263,NaN,-10.518,622.52,324.93,0.05,0.28313
10.561,2546.5,213.28,-17.235,214.42,17.269,220,4.0629,220.04,1.058,22.069,1.0907,43.796,-120.65,9.793,0.039055,0.04632,-0.0051044,3.6849e-4,26777,0,33.432,0.11764,272.59,221.61,3.6493,0.66223,37197842,0,201.24,0.68777,0.68778,0.36278,0.14799,0.17701,0.0079306,0.029029,4.9063e-4,0,-3.278e-5,0.014756,0.014789,-2.5933e-4,0.022637,13.97,153.28,82.488,0.89274,NaN,-10.587,621.64,324.88,0.05,0.28374
10.611,2557.1,212.42,-17.131,213.56,17.182,221.11,4.0852,221.14,1.0585,22.008,1.3325,43.796,-120.65,9.793,0.15923,0.046229,-0.0043188,2.9029e-4,26777,0,33.432,0.11764,272.12,221.61,3.6157,0.6597,37015993,0,199.3,0.68731,0.68737,0.3629,0.14783,0.17658,0.032513,0.11815,-8.1525e-5,0,-3.3407e-5,0.014741,0.014774,-1.8712e-4,0.022546,13.97,153.28,82.573,0.80308,NaN,-10.656,620.76,324.84,0.05,0.28433
10.661,2567.7,211.57,-17.054,212.7,17.107,222.2,4.1075,222.24,1.059,21.941,1.3465,43.796,-120.65,9.7929,0.17635,0.046136,-0.0031681,1.2261e-4,26777,0,33.432,0.11764,272.04,221.61,3.6101,0.65705,36828000,0,197.3,0.68683,0.6869,0.36304,0.14767,0.17612,0.03603,0.13027,-1.0909e-4,0,-3.4893e-5,0.014726,0.01476,-1.0153e-4,0.022456,13.97,153.28,82.64,0.7164,NaN,-10.725,619.89,324.8,0.05,0.28494
10.711,2578.3,210.72,-16.968,211.85,17.03,223.3,4.1296,223.34,1.0595,21.871,1.4594,43.796,-120.65,9.7929,0.23683,0.046041,-0.0017158,1.6279e-4,26777,0,33.432,0.11764,271.8,221.61,3.5929,0.65452,36646837,0,195.39,0.68637,0.68649,0.36316,0.14752,0.17569,0.048514,0.17385,-3.6712e-4,0,-3.5222e-5,0.014711,0.014746,-3.002e-5,0.022366,13.97,153.28,82.684,0.64689,NaN,-10.794,619.02,324.76,0.05,0.28553
10.761,2588.8,209.87,-16.884,211,16.956,224.39,4.1514,224.43,1.0599,21.795,1.5716,43.796,-120.65,9.7929,0.29549,0.045946,1.3052e-4,1.8703e-4,26777,0,33.432,0.11764,271.57,221.61,3.5763,0.65204,36469169,0,193.53,0.68592,0.68611,0.36329,0.14737,0.17527,0.060686,0.21673,3.5218e-4,0,-3.5419e-5,0.014696,0.014732,1.7507e-7,0.022277,13.97,153.28,82.698,0.60604,NaN,-10.862,618.15,324.72,0.05,0.28617
10.811,2599.3,209.03,-16.807,210.15,16.886,225.48,4.1731,225.52,1.0603,21.714,1.6322,43.796,-120.65,9.7928,0.32877,0.045852,0.0023404,1.5816e-4,26777,0,33.432,0.11764,271.43,221.61,3.5666,0.64959,36293553,0,191.7,0.68548,0.68571,0.36341,0.14722,0.17486,0.067614,0.24129,3.7311e-4,0,-3.5845e-5,0.014682,0.014718,5.6733e-5,0.022188,13.97,153.28,82.676,0.60161,NaN,-10.93,617.29,324.68,0.05,0.28676
10.861,2609.7,208.19,-16.757,209.31,16.82,226.56,4.1945,226.6,1.0606,21.637,1.4451,43.796,-120.65,9.7928,0.24519,0.045756,0.0043334,1.7245e-4,26777,0,33.432,0.11764,271.73,221.61,3.5879,0.64703,36112179,0,189.78,0.68503,0.68515,0.36353,0.14707,0.17442,0.050215,0.18029,-5.405e-5,0,-3.7373e-5,0.014668,0.014705,1.9608e-4,0.022099,13.97,153.28,82.615,0.63679,NaN,-10.998,616.43,324.63,0.05,0.28735
10.911,2620.1,207.35,-16.71,208.47,16.758,227.64,4.2157,227.68,1.0609,21.571,1.2625,43.796,-120.65,9.7928,0.15928,0.045657,0.0055611,1.1921e-4,26777,0,33.432,0.11764,272.04,221.61,3.6101,0.64451,35936318,0,187.91,0.68458,0.68463,0.36366,0.14692,0.174,0.03248,0.11673,4.6891e-4,0,-3.7896e-5,0.014653,0.014691,3.2553e-4,0.022011,13.97,153.28,82.525,0.70877,NaN,-11.066,615.61,324.59,0.05,0.28795
10.961,2630.5,206.52,-16.636,207.63,16.69,228.72,4.2367,228.76,1.0612,21.503,1.3427,43.796,-120.65,9.7927,0.19584,0.045561,0.0069066,-5.9277e-4,26777,0,33.432,0.11764,271.89,221.61,3.5995,0.64223,35773758,0,186.24,0.68417,0.68425,0.36377,0.14679,0.17362,0.039998,0.14384,1.1105e-4,0,-3.7166e-5,0.014641,0.014678,5.0581e-4,0.021923,13.97,153.28,82.414,0.80872,NaN,-11.133,614.8,324.55,0.05,0.28855
11.011,2640.8,205.69,-16.632,206.8,16.652,229.79,4.2577,229.83,1.0615,21.449,0.81715,43.796,-120.65,9.7927,0.063993,0.045462,-0.0073759,5.417e-5,26777,0,33.432,0.11764,272.38,221.61,3.6342,0.63953,35588301,0,184.28,0.68369,0.6837,0.3639,0.14663,0.17317,0.012985,0.047731,5.2713e-5,0,-4.0595e-5,0.014626,0.014666,-5.8192e-4,0.021835,13.97,153.28,82.284,0.92411,NaN,-11.2,614,324.51,0.05,0.28914
11.061,2651,204.85,-16.62,205.97,16.625,230.86,4.2787,230.9,1.0618,21.421,0.4041,43.796,-120.65,9.7927,0.27217,0.045356,-0.0061207,4.1635e-4,26777,0,33.432,0.11764,271.58,221.61,3.5771,0.6369,35407062,0,182.45,0.68323,0.68339,0.36403,0.14647,0.17273,0.055764,0.20017,-9.393e-5,0,-4.1856e-5,0.014611,0.014653,-4.0414e-4,0.021748,13.97,153.28,82.161,1.0427,NaN,-11.267,613.19,324.47,0.05,0.28974
11.111,2661.2,204.03,-16.555,205.14,16.56,231.93,4.2998,231.97,1.0621,21.4,0.42903,43.796,-120.65,9.7927,0.26708,0.045253,-0.0043979,1.7301e-4,26777,0,33.432,0.11764,271.59,221.61,3.5777,0.63455,35241871,0,180.76,0.68282,0.68297,0.36414,0.14633,0.17234,0.054698,0.1963,-6.4585e-5,0,-4.0688e-5,0.014598,0.014639,-2.1025e-4,0.021661,13.97,153.28,82.067,1.1514,NaN,-11.333,612.39,324.43,0.05,0.29033
11.161,2671.4,203.2,-16.491,204.32,16.497,233,4.321,233.04,1.0624,21.379,0.43155,43.796,-120.65,9.7926,0.27123,0.045151,-0.0026417,8.0573e-5,26777,0,33.432,0.11764,271.56,221.61,3.5757,0.63214,35074220,0,179.05,0.6824,0.68255,0.36425,0.1462,0.17195,0.055546,0.19896,1.6128e-4,0,-4.1003e-5,0.014585,0.014626,-7.6456e-5,0.021574,13.97,153.28,82.005,1.2364,NaN,-11.399,611.6,324.39,0.05,0.29099
11.211,2681.6,202.38,-16.423,203.5,16.429,234.07,4.3425,234.11,1.0628,21.357,0.4637,43.796,-120.65,9.7926,0.25716,0.045049,-0.0010127,3.1044e-5,26777,0,33.432,0.11764,271.6,221.61,3.5787,0.62973,34906461,0,177.34,0.68198,0.68212,0.36437,0.14606,0.17155,0.05262,0.1887,-4.3438e-4,0,-4.1819e-5,0.014572,0.014614,-1.1326e-5,0.021487,13.97,153.28,81.973,1.2869,NaN,-11.465,610.8,324.35,0.05,0.29159
11.261,2691.7,201.56,-16.364,202.68,16.37,235.14,4.3642,235.18,1.0633,21.337,0.41198,43.796,-120.65,9.7926,0.28094,0.044945,7.8151e-4,5.4164e-5,26777,0,33.432,0.11764,271.5,221.61,3.5715,0.62723,34733712,0,175.6,0.68154,0.68171,0.36449,0.14591,0.17114,0.05754,0.20567,-1.4226e-4,0,-4.3302e-5,0.014558,0.014602,6.8001e-6,0.021401,13.97,153.28,81.971,1.2963,NaN,-11.531,610.01,324.31,0.05,0.2922
11.311,2701.7,200.74,-16.281,201.87,16.29,236.2,4.3862,236.25,1.0638,21.311,0.54509,43.796,-120.65,9.7925,0.20679,0.04484,0.002181,6.524e-5,26777,0,33.432,0.11764,271.77,221.61,3.5905,0.62483,34567769,0,173.92,0.68113,0.68122,0.3646,0.14577,0.17075,0.042195,0.15101,-4.3436e-4,0,-4.3747e-5,0.014546,0.014589,5.3381e-5,0.021315,13.97,153.28,81.998,1.2625,NaN,-11.596,609.23,324.27,0.05,0.29282
11.361,2711.7,199.93,-16.236,201.06,16.24,237.27,4.4083,237.31,1.0644,21.29,0.38225,43.796,-120.65,9.7925,0.28045,0.044731,0.0037801,-2.8232e-4,26777,0,33.432,0.11764,271.48,221.61,3.5699,0.62219,34388138,0,172.13,0.68068,0.68084,0.36473,0.14562,0.17033,0.057414,0.20476,4.3326e-4,0,-4.6468e-5,0.014532,0.014578,1.6176e-4,0.02123,13.97,153.28,82.05,1.1875,NaN,-11.661,608.44,324.23,0.05,0.29343
11.411,2721.7,199.12,-16.141,200.25,16.152,238.33,4.4306,238.37,1.065,21.266,0.60491,43.796,-120.65,9.7925,0.15405,0.044621,0.0051458,-3.5925e-4,26777,0,33.432,0.11764,271.94,221.61,3.6031,0.61981,34223698,0,170.47,0.68027,0.68032,0.36484,0.14549,0.16994,0.031342,0.11224,3.5788e-4,0,-4.5753e-5,0.014519,0.014565,3.0213e-4,0.021145,13.97,153.28,82.13,1.0783,NaN,-11.726,607.66,324.19,0.05,0.29405
11.461,2731.6,198.31,-16.046,199.45,16.068,239.4,4.453,239.44,1.0656,21.229,0.84517,43.796,-120.65,9.7924,0.015351,0.044514,0.0054135,-0.0012912,26777,0,33.432,0.11764,272.46,221.61,3.6401,0.61744,3.406e7,0,168.84,0.67986,0.67986,0.36495,0.14535,0.16956,0.0031019,0.011023,3.8441e-4,0,-4.6037e-5,0.014507,0.014553,3.3704e-4,0.02106,13.97,153.28,82.226,0.94357,NaN,-11.791,606.88,324.15,0.05,0.29466
11.511,2741.5,197.51,-15.985,198.65,16.006,240.46,4.4753,240.5,1.0662,21.188,0.81885,43.796,-120.65,9.7924,0.029554,0.044403,0.0029167,-0.004941,26777,0,33.432,0.11764,272.39,221.61,3.6354,0.61487,33885817,0,167.12,0.67943,0.67943,0.36507,0.14521,0.16915,0.0059746,0.021732,6.4216e-4,0,-4.8332e-5,0.014493,0.014542,9.8682e-5,0.020976,13.97,153.28,82.326,0.79577,NaN,-11.855,606.11,324.11,0.05,0.29527
11.561,2751.4,196.72,-15.906,197.85,15.935,241.51,4.4975,241.56,1.0668,21.142,0.94691,43.796,-120.65,9.7924,0.072389,0.044291,-0.005002,-0.0022293,26777,0,33.432,0.11764,272.22,221.61,3.6229,0.61243,33719207,0,165.49,0.67902,0.67903,0.36519,0.14507,0.16876,0.014662,0.053906,-3.2838e-4,0,-4.8905e-5,0.014481,0.01453,-2.9261e-4,0.020892,13.97,153.28,82.426,0.65101,NaN,-11.919,605.34,324.08,0.05,0.29591
11.611,2761.2,195.92,-15.856,197.05,15.879,242.57,4.5194,242.61,1.0674,21.1,0.83904,43.796,-120.65,9.7923,0.058888,0.044176,-0.0015803,-0.0050965,26777,0,33.432,0.11764,272.26,221.61,3.6258,0.60983,33543672,0,163.77,0.67858,0.67858,0.36531,0.14492,0.16835,0.011917,0.043546,5.873e-4,0,-5.1029e-5,0.014467,0.014518,-2.9466e-5,0.020809,13.97,153.28,82.522,0.52594,NaN,-11.983,604.57,324.04,0.05,0.29651
11.661,2771,195.13,-15.766,196.26,15.804,243.62,4.5412,243.67,1.0679,21.052,1.0994,43.796,-120.65,9.7923,0.17638,0.044061,-0.0046128,-0.0013953,26777,0,33.432,0.11764,271.81,221.61,3.5932,0.60752,33385245,0,162.25,0.67819,0.67826,0.36541,0.1448,0.16798,0.035889,0.12903,3.9846e-4,0,-4.9506e-5,0.014456,0.014505,-2.53e-4,0.020727,13.97,153.28,82.614,0.43521,NaN,-12.046,603.81,324,0.05,0.29712
11.711,2780.7,194.35,-15.676,195.48,15.736,244.67,4.5625,244.72,1.0683,20.989,1.3766,43.796,-120.65,9.7923,0.3333,0.043951,-0.0032618,-5.6932e-4,26777,0,33.432,0.11764,271.21,221.61,3.5504,0.60527,3.323e7,0,160.8,0.67781,0.67805,0.36552,0.14467,0.16763,0.068314,0.2428,-1.274e-5,0,-4.8836e-5,0.014444,0.014493,-1.2748e-4,0.020644,13.97,153.28,82.688,0.38919,NaN,-12.11,603.04,323.96,0.05,0.29773
11.761,2790.4,193.56,-15.607,194.69,15.676,245.72,4.5836,245.76,1.0686,20.919,1.4724,43.796,-120.65,9.7923,0.39416,0.043841,-0.0012584,-4.556e-4,26777,0,33.432,0.11764,270.97,221.61,3.5336,0.60294,3.307e7,0,159.29,0.67743,0.67775,0.36562,0.14454,0.16726,0.081005,0.28612,-3.1149e-4,0,-4.9646e-5,0.014433,0.014482,-1.9127e-5,0.020562,13.97,153.28,82.73,0.39464,NaN,-12.173,602.29,323.92,0.05,0.29835
11.811,2800.1,192.78,-15.533,193.91,15.618,246.77,4.6043,246.81,1.0689,20.84,1.6323,43.796,-120.65,9.7922,0.48795,0.043732,0.0012893,-4.3861e-4,26777,0,33.432,0.11764,270.62,221.61,3.5083,0.60072,32917512,0,157.87,0.67706,0.67755,0.36572,0.14442,0.16691,0.10071,0.35327,4.3368e-4,0,-4.9462e-5,0.014422,0.014471,2.0229e-5,0.02048,13.97,153.28,82.732,0.45359,NaN,-12.236,601.53,323.88,0.05,0.29897
11.861,2809.7,192.01,-15.487,193.13,15.562,247.81,4.6247,247.85,1.0692,20.761,1.5296,43.796,-120.65,9.7922,0.43635,0.043621,0.0038328,-5.3162e-4,26777,0,33.432,0.11764,270.8,221.61,3.5211,0.59836,32757637,0,156.33,0.67667,0.67706,0.36583,0.14429,0.16655,0.089825,0.31635,3.4967e-4,0,-5.1059e-5,0.01441,0.014461,1.8024e-4,0.020398,13.97,153.28,82.686,0.56194,NaN,-12.298,600.78,323.85,0.05,0.2996
11.911,2819.3,191.24,-15.429,192.35,15.507,248.84,4.6449,248.88,1.0694,20.685,1.553,43.796,-120.65,9.7922,0.45126,0.043511,0.0062147,-8.5524e-4,26777,0,33.432,0.11764,270.73,221.61,3.5165,0.59618,32607132,0,154.92,0.67631,0.67673,0.36593,0.14417,0.16621,0.092945,0.32626,2.337e-4,0,-5.0424e-5,0.014399,0.01445,4.7746e-4,0.020316,13.97,153.28,82.597,0.70971,NaN,-12.36,600.03,323.81,0.05,0.30023
11.961,2828.8,190.47,-15.365,191.58,15.454,249.87,4.665,249.92,1.0695,20.604,1.6535,43.796,-120.65,9.7921,0.50753,0.043404,0.0088021,-0.0013658,26777,0,33.432,0.11764,270.52,221.61,3.5012,0.59412,32464306,0,153.61,0.67597,0.6765,0.36602,0.14406,0.16589,0.1048,0.36568,-2.9482e-4,0,-4.9126e-5,0.014389,0.014438,9.6463e-4,0.020234,13.97,153.28,82.463,0.88164,NaN,-12.422,599.28,323.77,0.05,0.30084
12.011,2838.3,189.7,-15.328,190.81,15.402,250.9,4.685,250.94,1.0697,20.523,1.5121,43.796,-120.65,9.7921,0.42577,0.043299,0.011328,-0.0021202,26777,0,33.432,0.11764,270.81,221.61,3.522,0.59194,32315089,0,152.19,0.67562,0.67599,0.36612,0.14394,0.16555,0.08756,0.30727,2.6843e-4,0,-5.0466e-5,0.014379,0.014429,0.0016098,0.020153,13.97,153.28,82.28,1.0597,NaN,-12.484,598.54,323.73,0.05,0.30145
12.061,2847.8,188.93,-15.329,190.04,15.365,251.93,4.705,251.97,1.07,20.46,1.0623,43.796,-120.65,9.7921,0.16453,0.043187,0.011869,-0.005239,26777,0,33.432,0.11764,271.78,221.61,3.591,0.58955,32154412,0,150.62,0.67523,0.67528,0.36623,0.14381,0.16518,0.033411,0.11861,-1.5801e-5,0,-5.3622e-5,0.014367,0.014421,0.0017821,0.020071,13.97,153.28,82.058,1.2279,NaN,-12.546,597.8,323.7,0.05,0.30207
12.111,2857.2,188.17,-15.308,189.27,15.331,252.95,4.7253,252.99,1.0702,20.412,0.8362,43.796,-120.65,9.792,0.073442,0.043075,5.4926e-4,-0.013451,26777,0,33.432,0.11764,272.11,221.61,3.6151,0.58736,32005208,0,149.23,0.67487,0.67488,0.36633,0.1437,0.16485,0.014847,0.053808,0.001993,0,-5.3616e-5,0.014357,0.01441,3.8457e-6,0.01999,13.97,153.28,81.82,1.3738,NaN,-12.607,597.06,323.66,0.05,0.30268
12.161,2866.6,187.4,-15.32,188.51,15.325,253.97,4.7458,254.01,1.0705,20.382,0.41034,43.796,-120.65,9.792,0.28195,0.042961,-0.012325,-0.0031333,26777,0,33.432,0.11764,271.32,221.61,3.5582,0.58498,31845827,0,147.79,0.67449,0.67465,0.36643,0.14357,0.16449,0.05756,0.20629,-1.7692e-4,0,-5.6149e-5,0.014345,0.014401,-0.0019527,0.019909,13.97,153.28,81.583,1.486,NaN,-12.668,596.33,323.62,0.05,0.30328
12.211,2876,186.64,-15.307,187.74,15.309,254.99,4.7666,255.03,1.071,20.371,0.21557,43.796,-120.65,9.792,0.43277,0.042844,-0.010551,-0.0019286,26777,0,33.432,0.11764,270.75,221.61,3.5176,0.58274,31694527,0,146.45,0.67413,0.67451,0.36653,0.14345,0.16415,0.088969,0.3144,-2.8775e-4,0,-5.5913e-5,0.014335,0.014391,-0.0014424,0.019828,13.97,153.28,81.371,1.558,NaN,-12.729,595.59,323.59,0.05,0.30394
12.261,2885.3,185.87,-15.251,186.98,15.253,256,4.7879,256.05,1.0714,20.359,0.27066,43.796,-120.65,9.792,0.40422,0.042734,-0.0084832,-0.0021638,26777,0,33.432,0.11764,270.85,221.61,3.5245,0.58073,31555840,0,145.18,0.67381,0.67414,0.36662,0.14334,0.16384,0.082975,0.29374,2.0644e-4,0,-5.4174e-5,0.014325,0.014379,-9.391e-4,0.019748,13.97,153.28,81.196,1.5852,NaN,-12.789,594.87,323.55,0.05,0.30455
12.311,2894.6,185.11,-15.261,186.22,15.263,257.02,4.8095,257.07,1.072,20.36,0.23597,43.796,-120.65,9.7919,0.63855,0.042618,-0.0059106,-0.0012354,26777,0,33.432,0.11764,269.98,221.61,3.4627,0.57825,31392363,0,143.79,0.67341,0.67424,0.36673,0.14321,0.16347,0.13251,0.45968,-2.3826e-4,0,-5.8773e-5,0.014314,0.014372,-4.599e-4,0.019668,13.97,153.28,81.061,1.5649,NaN,-12.85,594.14,323.51,0.05,0.30516
12.361,2903.8,184.35,-15.228,185.47,15.231,258.04,4.8316,258.08,1.0727,20.371,0.31307,43.796,-120.65,9.7919,0.70479,0.0425,-0.0025964,-0.001051,26777,0,33.432,0.11764,269.74,221.61,3.445,0.57595,31238729,0,142.44,0.67305,0.67406,0.36683,0.14309,0.16312,0.14668,0.50502,1.6718e-4,0,-5.9784e-5,0.014303,0.014363,-8.9475e-5,0.019588,13.97,153.28,80.982,1.5,NaN,-12.91,593.42,323.48,0.05,0.30577
12.411,2913,183.59,-15.198,184.71,15.204,259.06,4.8539,259.1,1.0734,20.39,0.43564,43.796,-120.65,9.7919,0.78978,0.042378,0.0012037,-9.9784e-4,26777,0,33.432,0.11764,269.42,221.61,3.4226,0.57353,31079003,0,141.05,0.67266,0.67393,0.36694,0.14297,0.16276,0.16499,0.56457,5.4078e-5,0,-6.1896e-5,0.014292,0.014354,1.9399e-5,0.019508,13.97,153.28,80.967,1.3938,NaN,-12.969,592.7,323.44,0.05,0.30638
12.461,2922.1,182.83,-15.108,183.96,15.109,260.08,4.8766,260.12,1.0742,20.406,0.20364,43.796,-120.65,9.7919,0.64711,0.042258,0.0047289,-0.0010971,26777,0,33.432,0.11764,269.93,221.61,3.4586,0.57136,30932847,0,139.66,0.67232,0.67317,0.36703,0.14285,0.16244,0.13427,0.464,2.115e-4,0,-6.0646e-5,0.014282,0.014343,3.0174e-4,0.01943,13.97,153.28,81.02,1.2507,NaN,-13.029,591.98,323.4,0.05,0.30708
12.511,2931.3,182.07,-15.014,183.22,15.014,261.1,4.8994,261.14,1.075,20.41,0.063352,43.796,-120.65,9.7918,0.48481,0.042139,0.0075274,-0.0014018,26777,0,33.432,0.11764,270.51,221.61,3.5003,0.56914,30784747,0,138.26,0.67197,0.67246,0.36713,0.14274,0.16211,0.099814,0.34834,-2.4297e-4,0,-6.0776e-5,0.014272,0.014333,7.7067e-4,0.019351,13.97,153.28,81.131,1.075,NaN,-13.088,591.27,323.37,0.05,0.3077
